Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1746668355,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1746668356,4,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,240.0,266.71039998473134,238.99319997872226,294.4275999907404,8849.0
1746668357,6,,Aggregated,0.000000,0.000000,240,240,290,290,290,290,290,290,290,290,290,4,0,210.0,212.4999249863322,102.53209999063984,294.4275999907404,5646.0
1746668358,8,,Aggregated,0.000000,0.000000,230,240,290,290,1300,1300,1300,1300,1300,1300,1300,7,0,230.0,341.99092856891053,62.18300000182353,1255.2576000161935,4273.285714285715
1746668359,10,,Aggregated,2.000000,0.000000,230,240,290,290,1300,1300,1300,1300,1300,1300,1300,12,0,210.0,356.63084166299086,62.18300000182353,1267.8333999938332,6713.666666666667
1746668360,12,,Aggregated,1.500000,0.000000,230,240,290,1200,1300,1300,1300,1300,1300,1300,1300,15,0,230.0,390.779213331795,62.18300000182353,1267.8333999938332,5859.533333333334
1746668361,14,,Aggregated,3.000000,0.000000,210,230,240,290,1300,1300,1300,1300,1300,1300,1300,19,0,210.0,338.2669736824219,62.18300000182353,1267.8333999938332,5140.263157894737
1746668362,16,,Aggregated,3.000000,0.000000,230,240,1100,1100,1300,1300,1300,1300,1300,1300,1300,24,0,230.0,434.22704999829875,62.18300000182353,1290.4695000033826,5646.0
1746668363,18,,Aggregated,3.000000,0.000000,230,240,1100,1100,1300,3300,4200,4200,4200,4200,4200,34,0,230.0,594.7706941147129,62.18300000182353,4219.8069999867585,6588.058823529412
1746668364,20,,Aggregated,3.428571,0.000000,230,240,1100,1100,1300,3300,4200,4200,4200,4200,4200,38,0,210.0,625.8063026279591,62.18300000182353,4219.8069999867585,6488.894736842105
1746668365,22,,Aggregated,3.750000,0.000000,210,240,1100,1100,1300,3200,4200,4200,4200,4200,4200,46,0,210.0,629.0589869547504,62.18300000182353,4219.8069999867585,6342.304347826087
1746668366,24,,Aggregated,4.111111,0.000000,220,240,1100,1200,1300,3200,3300,4200,4200,4200,4200,53,0,220.0,645.3208301874221,62.18300000182353,4219.8069999867585,7035.981132075472
1746668367,26,,Aggregated,4.300000,0.000000,220,260,1200,1200,3200,3200,3300,4200,4200,4200,4200,60,0,210.0,705.3204949988867,62.18300000182353,4219.8069999867585,7140.733333333334
1746668368,28,,Aggregated,4.800000,0.000000,230,1100,1200,1300,3200,3300,4200,6300,6300,6300,6300,70,0,220.0,858.7701642848385,62.18300000182353,6269.5827999850735,6652.657142857143
1746668369,30,,Aggregated,5.300000,0.000000,220,1100,1200,1300,3200,4200,4200,6300,6300,6300,6300,77,0,220.0,928.7455961037905,62.18300000182353,6269.5827999850735,6769.12987012987
1746668370,32,,Aggregated,5.700000,0.000000,220,1100,1200,1300,3200,3300,4200,6300,6300,6300,6300,89,0,220.0,913.4660022476495,62.18300000182353,6269.5827999850735,6761.651685393258
1746668371,34,,Aggregated,6.200000,0.000000,220,1100,1200,1300,3200,3300,4200,4200,6300,6300,6300,101,0,220.0,940.6777128723039,62.18300000182353,6269.5827999850735,6629.0990099009905
1746668372,36,,Aggregated,7.200000,0.000000,220,1100,1200,1300,3200,3300,4200,4200,6300,6300,6300,116,0,220.0,914.1767551725558,43.299299984937534,6269.5827999850735,6419.137931034483
1746668373,38,,Aggregated,7.900000,0.000000,210,1100,1200,1300,3200,3300,4200,6300,6300,6300,6300,130,0,210.0,936.1495853844995,43.299299984937534,6281.792099995073,6188.046153846154
1746668374,40,,Aggregated,8.700000,0.000000,210,1100,1200,1300,3200,3300,4200,6300,6300,6300,6300,146,0,210.0,931.033215753428,42.58030001074076,6281.792099995073,6040.890410958904
1746668375,42,,Aggregated,9.200000,0.000000,170,1100,1200,1200,3200,3300,4200,6300,6300,6300,6300,162,0,150.0,873.852974074256,42.58030001074076,6281.792099995073,5843.716049382716
1746668376,44,,Aggregated,10.500000,0.000000,140,1100,1200,1200,3200,3300,4200,6300,6300,6300,6300,174,0,130.0,833.0628091958486,42.58030001074076,6281.792099995073,5756.448275862069
1746668377,46,,Aggregated,11.300000,0.000000,130,1100,1200,1200,3200,3300,4200,6300,6300,6300,6300,196,0,130.0,842.2724622453513,40.84189998684451,6281.792099995073,5972.836734693878
1746668378,48,,Aggregated,11.800000,0.000000,130,260,1200,1200,3200,3300,4200,6300,7300,7300,7300,211,0,130.0,829.8579398108154,40.84189998684451,7279.754099989077,6086.222748815166
1746668379,50,,Aggregated,13.200000,0.000000,130,250,1200,1200,3200,3300,4300,6300,7300,7300,7300,232,0,130.0,836.8648086204836,40.84189998684451,7302.252499997849,6143.017241379311
1746668380,52,,Aggregated,14.100000,0.000000,130,240,1200,1200,3200,3300,6300,7300,7300,7300,7300,247,0,130.0,847.0005251014528,40.84189998684451,7302.252499997849,5970.19028340081
1746668381,54,,Aggregated,14.600000,0.000000,130,250,1200,1200,3200,3300,4300,7300,7300,7300,7300,266,0,130.0,869.0579018800229,40.84189998684451,7302.252499997849,6151.736842105263
1746668382,56,,Aggregated,15.400000,0.000000,130,260,1200,1200,3200,3300,6300,7300,9400,9400,9400,285,0,130.0,879.4659371936098,40.84189998684451,9380.702800001018,6084.305263157895
1746668383,58,,Aggregated,16.500000,0.000000,130,1100,1200,1200,3200,3300,4300,7300,9400,9400,9400,310,0,130.0,877.1494935489177,40.21269999793731,9380.702800001018,6038.625806451613
1746668384,60,,Aggregated,16.800000,0.000000,130,260,1200,1200,3200,3300,4300,7300,9400,9400,9400,326,0,130.0,862.1805582826341,40.21269999793731,9380.702800001018,6137.257668711656
1746668385,62,,Aggregated,17.500000,0.000000,130,260,1200,1200,3200,3300,4300,7300,9400,9400,9400,350,0,130.0,861.4383865719927,40.21269999793731,9380.702800001018,6103.571428571428
1746668386,64,,Aggregated,17.900000,0.000000,130,1100,1200,1200,3200,3300,6300,7300,9400,9400,9400,374,0,130.0,909.7221826208926,40.21269999793731,9380.702800001018,6176.9786096256685
1746668387,66,,Aggregated,18.300000,0.000000,130,1100,1200,1200,3200,4200,6300,7300,11000,11000,11000,397,0,130.0,939.8026390434289,40.21269999793731,10522.711400000844,6186.556675062972
1746668388,68,,Aggregated,19.200000,0.000000,130,1100,1200,1200,3200,4200,6300,7300,11000,11000,11000,422,0,130.0,947.0772552137071,40.21269999793731,10522.711400000844,6207.663507109005
1746668389,70,,Aggregated,19.900000,0.000000,130,1100,1200,1200,3200,4200,6300,7300,11000,11000,11000,446,0,130.0,943.4613015699371,40.21269999793731,10522.711400000844,6148.713004484305
1746668390,72,,Aggregated,20.400000,0.000000,130,1100,1200,1200,3200,4200,6300,7300,11000,11000,11000,472,0,130.0,928.1040580512342,40.21269999793731,10522.711400000844,6080.3050847457625
