Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1746673451,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1746673452,4,,Aggregated,0.000000,0.000000,220,220,220,220,220,220,220,220,220,220,220,1,0,218.31870000460185,218.31870000460185,218.31870000460185,218.31870000460185,2443.0
1746673453,6,,Aggregated,0.000000,0.000000,250,250,1300,1300,1300,1300,1300,1300,1300,1300,1300,4,0,250.0,493.6503999924753,218.31870000460185,1255.3421999909915,2443.0
1746673454,8,,Aggregated,1.000000,0.000000,250,250,250,250,1300,1300,1300,1300,1300,1300,1300,6,0,240.0,387.90871666666743,112.04260002705269,1255.3421999909915,2443.0
1746673455,10,,Aggregated,2.000000,0.000000,240,250,280,280,1200,1300,1300,1300,1300,1300,1300,12,0,230.0,366.102483336969,112.04260002705269,1255.3421999909915,5646.0
1746673456,12,,Aggregated,1.666667,0.000000,240,250,250,280,1200,1300,1300,1300,1300,1300,1300,14,0,230.0,338.99111428555835,111.12299998058006,1255.3421999909915,5188.428571428572
1746673457,14,,Aggregated,2.000000,0.000000,240,250,320,320,1200,1300,1300,1300,1300,1300,1300,21,0,240.0,384.0387047620468,44.32779998751357,1257.181799999671,5493.476190476191
1746673458,16,,Aggregated,2.600000,0.000000,240,250,320,1100,1200,1300,1300,1300,1300,1300,1300,25,0,240.0,393.00217999960296,44.32779998751357,1257.181799999671,6542.84
1746673459,18,,Aggregated,2.833333,0.000000,220,240,280,320,1200,1300,1300,1300,1300,1300,1300,33,0,220.0,356.380560605568,44.32779998751357,1257.181799999671,6713.666666666667
1746673460,20,,Aggregated,3.285714,0.000000,220,250,320,1100,1200,1300,1300,1300,1300,1300,1300,38,0,220.0,380.31673684140276,44.32779998751357,1257.181799999671,6826.0526315789475
1746673461,22,,Aggregated,3.625000,0.000000,220,250,1100,1100,1200,1300,3100,3100,3100,3100,3100,48,0,220.0,459.07551041636907,44.32779998751357,3099.3734000076074,6980.583333333333
1746673462,24,,Aggregated,3.888889,0.000000,210,250,320,1100,1200,1300,3100,3300,3300,3300,3300,56,0,160.0,471.24087857030514,44.32779998751357,3299.3919999862555,7247.5
1746673463,26,,Aggregated,4.200000,0.000000,220,260,1100,1100,1300,3200,3400,9500,9500,9500,9500,67,0,220.0,684.805577610873,44.32779998751357,9473.481900000479,7223.5970149253735
1746673464,28,,Aggregated,5.000000,0.000000,220,250,1100,1100,1300,3200,3400,9500,9500,9500,9500,74,0,210.0,649.9191891890479,44.32779998751357,9473.481900000479,7117.648648648648
1746673465,30,,Aggregated,5.700000,0.000000,210,260,1100,1100,1300,3200,4300,9500,9500,9500,9500,88,0,160.0,661.256420453521,41.85989999677986,9473.481900000479,7247.5
