Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1746672705,74,,Aggregated,25.200000,0.000000,150,1100,1200,1200,3200,3400,4200,4300,10000,10000,10000,535,0,150.0,810.1502940188724,40.87739999522455,10381.583200010937,6490.155140186916
1746672706,76,,Aggregated,25.800000,0.000000,150,1100,1200,1200,3200,3300,4200,4300,10000,10000,10000,561,0,150.0,803.2138575759298,40.87739999522455,10381.583200010937,6530.964349376114
1746672707,78,,Aggregated,25.700000,0.000000,150,1100,1200,1200,3200,3400,4200,4500,10000,10000,10000,587,0,150.0,805.6806870529927,40.87739999522455,10381.583200010937,6633.637137989778
1746672708,80,,Aggregated,27.200000,0.000000,150,1100,1200,1200,3200,3400,4200,4400,10000,10000,10000,623,0,150.0,807.6466999999973,40.87739999522455,10381.583200010937,6576.566613162119
1746672709,82,,Aggregated,27.100000,0.000000,150,1100,1200,1200,3200,3300,4200,4400,10000,10000,10000,650,0,150.0,798.4290147692305,40.87739999522455,10381.583200010937,6621.683076923077
1746672710,84,,Aggregated,27.700000,0.000000,150,1100,1200,1200,3200,3300,4300,4500,10000,10000,10000,681,0,150.0,810.6754682820513,40.87739999522455,10381.583200010937,6563.15859030837
1746672711,86,,Aggregated,27.200000,0.000000,150,1100,1200,1200,3200,3300,4200,4400,10000,10000,10000,710,0,150.0,812.1492823945772,40.87739999522455,10381.583200010937,6611.411267605634
1746672712,88,,Aggregated,28.000000,0.000000,150,1100,1200,1200,3200,3300,4200,4400,10000,10000,10000,749,0,150.0,813.8985122832297,40.87739999522455,10381.583200010937,6616.73564753004
1746672713,90,,Aggregated,28.500000,0.000000,150,1100,1200,1200,3200,3400,4300,4500,10000,10000,10000,779,0,150.0,830.6755896022428,40.87739999522455,10381.583200010937,6653.3620025673945
1746672714,92,,Aggregated,29.300000,0.000000,140,1100,1200,1200,3200,3300,4300,4500,10000,10000,10000,805,0,140.0,819.3457052175256,40.87739999522455,10381.583200010937,6612.868322981367
1746672715,94,,Aggregated,29.900000,0.000000,140,1100,1200,1200,3200,3400,4300,4500,10000,10000,10000,832,0,140.0,826.7089742790072,40.87739999522455,10381.583200010937,6569.942307692308
1746672716,96,,Aggregated,29.900000,0.000000,140,1100,1200,1200,3200,3300,4300,4500,10000,10000,10000,870,0,140.0,822.7625925289253,40.87739999522455,10381.583200010937,6581.128735632184
1746672717,98,,Aggregated,29.900000,0.000000,150,1100,1200,1200,3200,3400,4300,6200,10000,10000,10000,903,0,150.0,862.5001173867,40.87739999522455,10388.350200024433,6614.3488372093025
1746672718,100,,Aggregated,29.800000,0.000000,140,1100,1200,1200,3200,3500,4300,6600,10000,10000,10000,950,0,140.0,875.9364268422054,40.87739999522455,10388.350200024433,6556.3263157894735
1746672719,100,,Aggregated,30.800000,0.000000,140,1100,1200,1200,3200,3500,4300,6600,10000,10000,10000,987,0,140.0,869.836079939265,40.87739999522455,10388.350200024433,6492.993920972644
1746672720,100,,Aggregated,31.500000,0.000000,140,1100,1200,1200,3200,3500,4400,6600,10000,10000,10000,1028,0,140.0,881.2455124515216,40.87739999522455,10388.350200024433,6468.560311284046
1746672721,100,,Aggregated,33.100000,0.000000,140,1100,1200,1200,3200,4200,4400,6600,10000,10000,10000,1059,0,140.0,888.4727716716569,40.87739999522455,10388.350200024433,6483.800755429651
1746672722,100,,Aggregated,33.500000,0.000000,140,1100,1200,1200,3200,4200,4500,6600,10000,10000,10000,1089,0,140.0,899.6630665750813,40.87739999522455,10388.350200024433,6431.308539944904
1746672723,100,,Aggregated,33.900000,0.000000,140,1100,1200,1200,3200,4200,4500,6400,10000,10000,10000,1132,0,140.0,903.0691009720484,40.87739999522455,10388.350200024433,6460.897526501767
1746672724,100,,Aggregated,33.900000,0.000000,140,1100,1200,1200,3200,4200,4500,6400,10000,10000,10000,1165,0,140.0,904.8632858372033,40.87739999522455,10388.350200024433,6479.054935622317
