Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1746670280,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1746670281,2,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,239.93529999279417,239.93529999279417,239.93529999279417,239.93529999279417,15255.0
1746670282,4,,Aggregated,0.000000,0.000000,220,240,240,1200,1200,1200,1200,1200,1200,1200,1200,5,0,220.0,392.0495399914216,64.78529999731109,1228.9745999732986,5005.4
1746670283,6,,Aggregated,0.000000,0.000000,210,220,240,240,1200,1200,1200,1200,1200,1200,1200,7,0,210.0,325.9884428532262,64.78529999731109,1228.9745999732986,4273.285714285715
1746670284,8,,Aggregated,2.000000,0.000000,210,220,240,240,1200,1200,1200,1200,1200,1200,1200,11,0,210.0,350.40967271991326,64.78529999731109,1233.159799972782,4772.454545454545
1746670285,12,,Aggregated,2.333333,0.000000,220,240,1200,1200,1200,1300,1300,1300,1300,1300,1300,16,0,210.0,496.13443124690093,64.78529999731109,1279.9044999992475,4845.25
1746670286,14,,Aggregated,2.500000,0.000000,210,230,1200,1200,1200,1300,1300,1300,1300,1300,1300,19,0,210.0,444.07131578650717,64.78529999731109,1279.9044999992475,5814.578947368421
1746670287,16,,Aggregated,3.000000,0.000000,220,250,1200,1200,1200,1300,3200,3200,3200,3200,3200,27,0,220.0,588.5097962939957,64.78529999731109,3236.122600006638,6239.148148148148
1746670288,18,,Aggregated,3.000000,0.000000,230,250,1200,1200,1200,1300,3200,3200,3200,3200,3200,30,0,220.0,582.9001933316855,64.78529999731109,3236.122600006638,6713.666666666667
1746670289,20,,Aggregated,3.285714,0.000000,220,240,1200,1200,1200,1300,3200,3200,3200,3200,3200,33,0,220.0,541.075872725659,64.78529999731109,3236.122600006638,6713.666666666667
1746670290,22,,Aggregated,3.500000,0.000000,220,240,1200,1200,1200,1300,3200,3200,3200,3200,3200,42,0,210.0,579.2662119028613,57.62690000119619,3236.122600006638,7018.714285714285
1746670291,24,,Aggregated,3.555556,0.000000,210,240,1200,1200,1300,3200,3200,3200,3200,3200,3200,53,0,210.0,673.1146679222496,42.73210000246763,3236.122600006638,6069.037735849057
1746670292,26,,Aggregated,4.100000,0.000000,210,250,1200,1200,3100,3200,6200,6300,6300,6300,6300,66,0,210.0,795.0772015138875,41.950900020310655,6253.293799993116,6131.30303030303
1746670293,28,,Aggregated,4.600000,0.000000,210,240,1200,1200,3200,3200,6200,6300,6300,6300,6300,83,0,210.0,801.3106554210837,40.31790001317859,6253.293799993116,5838.951807228916
1746670294,30,,Aggregated,5.500000,0.000000,180,230,1100,1200,3100,3200,6200,6300,6300,6300,6300,92,0,170.0,744.3513793481069,40.31790001317859,6253.293799993116,5646.0
1746670295,32,,Aggregated,7.000000,0.000000,140,220,1100,1200,1300,3200,4300,6200,6300,6300,6300,103,0,140.0,676.3121310683099,40.31790001317859,6253.293799993116,5428.320388349514
1746670296,34,,Aggregated,7.800000,0.000000,130,220,1100,1100,1300,3200,4300,6200,6300,6300,6300,122,0,130.0,615.5412991807441,40.31790001317859,6253.293799993116,5383.459016393443
1746670297,36,,Aggregated,8.500000,0.000000,130,220,1100,1200,3200,3200,4300,6200,6300,6300,6300,138,0,130.0,683.3685181163542,40.31790001317859,6253.293799993116,5506.739130434783
1746670298,38,,Aggregated,9.600000,0.000000,130,220,1100,1100,1300,3200,3200,6200,6300,6300,6300,156,0,130.0,639.578992307995,40.31790001317859,6253.293799993116,5563.871794871795
1746670299,40,,Aggregated,10.500000,0.000000,130,210,260,1100,1300,3200,3200,6200,6300,6300,6300,170,0,130.0,604.2841164711931,40.31790001317859,6253.293799993116,5834.411764705882
1746670300,42,,Aggregated,12.000000,0.000000,130,210,260,1100,1300,3200,3200,6200,6300,6300,6300,186,0,130.0,584.5126989253756,40.31790001317859,6253.293799993116,5887.086021505376
